Participant,isSpeed,isCued,jitter,jitterLevel,cueDeflections,cueOrientation,targetOrientation,response,deviation,absoluteDeviation,RT,points
101,0,0,15,1,819,-999,1.0295,1.1984,0.16894,0.16894,0.57347,134
101,0,0,15,1,819,-999,0.88476,0.67201,-0.21274,0.21274,0.50938,126
101,0,0,45,3,819,-999,2.3914,2.0081,-0.38327,0.38327,0.54276,101
101,0,0,45,3,819,-999,1.156,0.77869,-0.37736,0.37736,0.58085,102
101,0,0,30,2,819,-999,2.8504,2.6168,-0.23361,0.23361,0.55146,123
101,0,0,15,1,819,-999,1.5123,1.675,0.16269,0.16269,0.55446,136
101,0,0,45,3,819,-999,2.0059,1.3162,-0.68971,0.68971,0.53078,67
101,0,0,30,2,819,-999,2.196,2.2585,0.062483,0.062483,0.48445,160
101,0,0,45,3,819,-999,1.3511,0.95242,-0.3987,0.3987,0.61405,99
101,0,0,45,3,819,-999,1.4029,2.217,0.81408,0.81408,0.60641,56
101,0,0,15,1,819,-999,1.4614,1.6151,0.15363,0.15363,0.64167,137
101,0,0,30,2,819,-999,2.6403,2.8372,0.19692,0.19692,0.78145,129
101,0,0,45,3,819,-999,0.017491,2.4763,-0.68278,0.68278,0.57661,68
101,0,0,30,2,819,-999,0.62199,0.73164,0.10965,0.10965,0.599,147
101,0,0,15,1,819,-999,0.070963,0.053106,-0.017857,0.017857,0.81416,179
101,1,0,15,1,819,-999,0.71018,0.65008,-0.060101,0.060101,0.65857,180
101,1,0,15,1,819,-999,1.8361,2.076,0.23994,0.23994,0.62814,161
101,1,0,15,1,819,-999,0.63033,0.26517,-0.36516,0.36516,0.57959,152
101,1,0,45,3,819,-999,2.0432,1.8523,-0.19096,0.19096,0.74594,165
101,1,0,45,3,819,-999,2.3041,1.9325,-0.37165,0.37165,0.53297,151
101,1,0,30,2,819,-999,2.7032,2.8518,0.14865,0.14865,0.6959,169
101,1,0,15,1,819,-999,2.9047,2.7316,-0.17306,0.17306,0.55958,167
101,1,0,30,2,819,-999,1.5684,1.5802,0.011859,0.011859,1.0527,91
101,1,0,45,3,819,-999,1.4984,0.94687,-0.55153,0.55153,0.57891,141
101,1,0,30,2,819,-999,0.8273,0.73329,-0.094009,0.094009,0.5679,176
101,1,0,15,1,819,-999,1.4056,1.2773,-0.12837,0.12837,0.50249,171
101,1,0,45,3,819,-999,2.6413,2.4803,-0.16104,0.16104,0.49042,168
101,1,0,15,1,819,-999,1.9202,1.8727,-0.047554,0.047554,0.88344,183
101,1,0,30,2,819,-999,2.5694,0.028838,0.60099,0.60099,0.60769,138
101,1,0,45,3,819,-999,1.6294,1.4765,-0.15283,0.15283,0.95641,169
101,1,0,45,3,819,-999,1.7216,1.9977,0.27608,0.27608,0.61139,158
101,1,0,45,3,819,-999,2.5894,2.3285,-0.2609,0.2609,0.63957,159
101,1,0,30,2,819,-999,2.7333,2.5206,-0.21268,0.21268,0.51138,163
101,1,0,45,3,819,-999,2.0743,2.5717,0.49738,0.49738,0.52176,144
101,1,0,30,2,819,-999,0.014717,2.9108,-0.24549,0.24549,0.59547,160
101,1,0,30,2,819,-999,0.49286,0.6168,0.12394,0.12394,0.79699,172
101,1,0,15,1,819,-999,2.4538,2.5231,0.069281,0.069281,0.6444,179
101,1,0,15,1,819,-999,0.81777,0.9181,0.10033,0.10033,0.74587,175
101,0,1,30,2,0,1.0094,1.0094,0.44549,-0.56387,0.56387,0.48482,80
101,0,1,30,2,-70,0.092413,2.0123,1.6807,-0.33156,0.33156,0.79183,108
101,0,1,30,2,0,0.33002,0.33002,1.069,0.73893,0.73893,0.4886,63
101,0,1,15,1,-20,0.28647,3.079,3.1352,0.056182,0.056182,0.7457,162
101,0,1,15,1,50,2.8535,1.9808,2.0433,0.062512,0.062512,0.52404,160
101,0,1,45,3,0,0.44271,0.44271,0.92955,0.48684,0.48684,0.50871,89
101,0,1,45,3,0,0.17442,0.17442,3.0154,-0.30064,0.30064,1.0307,113
101,0,1,15,1,-50,0.47603,2.745,2.7582,0.013261,0.013261,0.80752,182
101,0,1,30,2,-70,0.63452,2.5544,0.94516,1.5324,1.5324,0.56057,2
101,0,1,45,3,0,0.1972,0.1972,0.9106,0.7134,0.7134,0.63928,65
101,0,1,45,3,20,0.78047,0.43141,0.44936,0.017956,0.017956,0.52785,179
101,0,1,15,1,0,1.5816,1.5816,1.7249,0.14334,0.14334,0.80399,140
101,0,1,45,3,0,1.7507,1.7507,2.4194,0.66872,0.66872,0.59295,70
101,0,1,15,1,70,3.0357,1.8139,1.7586,-0.055343,0.055343,0.5049,162
101,0,1,45,3,50,2.1529,1.2803,2.1758,0.89548,0.89548,0.49625,49
101,0,1,30,2,0,1.866,1.866,1.9373,0.071287,0.071287,0.63641,157
101,0,1,30,2,-50,0.051565,2.3205,2.0941,-0.22642,0.22642,0.68214,124
101,0,1,30,2,20,2.7241,2.3751,2.0947,-0.28041,0.28041,0.43613,115
101,0,1,45,3,50,1.8367,0.96405,2.4346,1.4706,1.4706,0.54172,6
101,0,1,15,1,0,2.6841,2.6841,2.1612,-0.5228,0.5228,0.45391,85
101,0,1,30,2,-50,0.86445,3.1334,0.42862,0.43684,0.43684,0.56348,95
101,0,1,15,1,-50,0.84825,3.1172,0.088007,0.11242,0.11242,0.70615,146
101,0,1,15,1,0,1.9192,1.9192,2.1588,0.23961,0.23961,0.55558,122
101,0,1,45,3,0,3.1091,3.1091,1.7688,-1.3403,1.3403,0.61822,15
101,1,1,15,1,20,1.1635,0.81442,0.55224,-0.26218,0.26218,0.53273,159
101,1,1,30,2,20,0.99177,0.6427,1.4372,0.79447,0.79447,0.592,129
101,1,1,45,3,70,1.2808,0.059104,0.5743,0.5152,0.5152,0.52117,143
101,1,1,45,3,20,2.9375,2.5884,1.8996,-0.68883,0.68883,0.5047,134
101,1,1,30,2,0,2.4298,2.4298,2.3817,-0.048063,0.048063,0.45852,183
101,1,1,30,2,20,3.1273,2.7782,1.6135,-1.1647,1.1647,0.51302,114
101,1,1,15,1,0,1.73,1.73,2.3193,0.58932,0.58932,0.60501,139
101,1,1,15,1,20,2.0243,1.6753,1.7079,0.03261,0.03261,0.67638,186
101,1,1,15,1,-50,0.74947,3.0184,0.16614,0.28933,0.28933,0.77644,157
101,1,1,45,3,20,3.0465,2.6974,1.8548,-0.84258,0.84258,0.60988,127
101,1,1,45,3,0,0.82004,0.82004,0.60393,-0.21611,0.21611,0.53304,163
101,1,1,30,2,20,1.6988,1.3497,0.74403,-0.60569,0.60569,0.66589,138
101,1,1,30,2,0,2.4814,2.4814,2.043,-0.43839,0.43839,0.45746,147
101,1,1,30,2,0,2.0146,2.0146,2.3195,0.30483,0.30483,0.51719,156
101,1,1,45,3,0,3.1147,3.1147,1.7144,-1.4003,1.4003,0.54539,106
101,1,1,15,1,0,0.42528,0.42528,0.29483,-0.13045,0.13045,0.6655,171
101,1,1,30,2,0,1.4627,1.4627,0.94012,-0.52262,0.52262,0.61138,142
101,1,1,15,1,0,0.045493,0.045493,0.24498,0.19949,0.19949,0.61816,164
101,1,1,15,1,0,0.85076,0.85076,0.50452,-0.34624,0.34624,0.56102,153
101,1,1,30,2,0,1.1953,1.1953,1.3382,0.14292,0.14292,0.64763,170
101,1,1,45,3,-50,0.097392,2.3663,1.5051,-0.86122,0.86122,0.67564,126
101,1,1,45,3,0,0.4482,0.4482,0.69223,0.24403,0.24403,0.65055,161
101,1,1,45,3,0,0.42826,0.42826,0.98191,0.55365,0.55365,2.1472,41
101,1,1,15,1,0,0.77768,0.77768,0.46124,-0.31645,0.31645,0.65024,155
101,1,0,30,2,819,-999,2.8299,2.9698,0.13986,0.13986,0.66559,170
101,1,0,45,3,819,-999,1.5148,0.97957,-0.53524,0.53524,0.60076,142
101,1,0,30,2,819,-999,0.62869,0.83652,0.20782,0.20782,0.71703,164
101,1,0,30,2,819,-999,2.5243,2.0101,-0.51421,0.51421,0.62306,143
101,1,0,45,3,819,-999,1.7404,0.85433,-0.88603,0.88603,0.77524,125
101,1,0,15,1,819,-999,3.1056,0.24122,0.27718,0.27718,0.59239,158
101,1,0,15,1,819,-999,2.8951,3.1322,0.23701,0.23701,0.5658,161
101,1,0,15,1,819,-999,0.27116,0.11323,-0.15794,0.15794,0.53686,168
101,1,0,45,3,819,-999,1.2496,1.3288,0.079246,0.079246,0.60055,178
101,1,0,15,1,819,-999,0.62063,0.38172,-0.23891,0.23891,0.56099,161
101,1,0,30,2,819,-999,1.2133,1.296,0.082682,0.082682,0.58489,177
101,1,0,30,2,819,-999,1.6959,1.7607,0.064796,0.064796,0.65768,180
101,1,0,15,1,819,-999,3.0712,3.101,0.029807,0.029807,0.53597,186
101,1,0,15,1,819,-999,1.6625,1.8482,0.1857,0.1857,0.63806,166
101,1,0,30,2,819,-999,0.89644,0.99172,0.095282,0.095282,0.56687,175
101,1,0,15,1,819,-999,1.0194,0.81518,-0.20425,0.20425,0.55367,164
101,1,0,45,3,819,-999,1.0712,1.7917,0.72052,0.72052,0.61482,132
101,1,0,45,3,819,-999,1.6504,0.91314,-0.73722,0.73722,0.66086,131
101,1,0,45,3,819,-999,0.39406,0.15114,-0.24292,0.24292,0.63811,161
101,1,0,45,3,819,-999,0.77954,1.0372,0.25768,0.25768,0.60017,159
101,1,0,30,2,819,-999,1.464,1.1972,-0.26683,0.26683,0.58886,159
101,1,0,45,3,819,-999,1.3766,1.6394,0.26288,0.26288,0.62922,159
101,1,0,15,1,819,-999,1.0232,0.79606,-0.22713,0.22713,0.60051,162
101,1,0,30,2,819,-999,1.6353,2.0668,0.43151,0.43151,0.72228,148
110,0,0,30,2,819,-999,2.2596,1.7556,-0.50407,0.50407,1.753,136
110,0,0,30,2,819,-999,1.8992,2.0518,0.15255,0.15255,1.345,181
110,0,0,15,1,819,-999,0.6567,0.52465,-0.13205,0.13205,1.2786,183
110,0,0,15,1,819,-999,2.5908,2.8226,0.23178,0.23178,1.3922,170
110,0,0,15,1,819,-999,1.7758,1.7919,0.016081,0.016081,1.3483,198
110,0,0,30,2,819,-999,2.8849,2.8162,-0.068669,0.068669,1.2464,191
110,0,0,30,2,819,-999,1.9179,2.1242,0.20624,0.20624,1.2605,174
110,0,0,45,3,819,-999,1.2783,2.5033,1.225,1.225,2.1035,44
110,0,0,15,1,819,-999,2.4533,2.5439,0.090619,0.090619,1.439,188
110,0,0,45,3,819,-999,0.4052,0.67646,0.27126,0.27126,1.1946,165
110,0,0,30,2,819,-999,1.14,1.0299,-0.11009,0.11009,1.935,186
110,0,0,45,3,819,-999,2.3875,2.3631,-0.024433,0.024433,0.97042,197
110,0,0,15,1,819,-999,1.7355,2.4188,0.68333,0.68333,0.85857,113
110,0,0,45,3,819,-999,0.9327,0.936,0.0033031,0.0033031,1.5801,200
110,0,0,15,1,819,-999,2.5599,2.4163,-0.14354,0.14354,0.79261,182
110,0,0,30,2,819,-999,1.2154,1.2431,0.027689,0.027689,1.2052,196
110,0,0,30,2,819,-999,1.9215,1.8248,-0.096675,0.096675,1.1812,188
110,0,0,15,1,819,-999,1.8819,2.1471,0.26517,0.26517,0.74951,166
110,0,0,15,1,819,-999,2.6171,2.7021,0.084945,0.084945,0.75498,189
110,0,0,45,3,819,-999,2.9774,2.7616,-0.21582,0.21582,2.2101,173
110,0,0,30,2,819,-999,0.52205,0.81021,0.28816,0.28816,1.17,163
110,0,0,45,3,819,-999,0.87498,1.008,0.13302,0.13302,1.5371,183
110,1,0,45,3,819,-999,1.3681,2.491,1.1229,1.1229,0.71564,129
110,1,0,30,2,819,-999,2.4399,2.2785,-0.16135,0.16135,0.52016,190
110,1,0,30,2,819,-999,0.37648,1.8778,1.5014,1.5014,0.74393,104
110,1,0,45,3,819,-999,2.4032,2.6244,0.22115,0.22115,2.3023,86
110,1,0,45,3,819,-999,2.9369,2.5255,-0.41136,0.41136,1.0306,74
110,1,0,15,1,819,-999,1.8002,1.8639,0.063733,0.063733,1.1437,96
110,1,0,30,2,819,-999,0.29552,3.1177,-0.31937,0.31937,1.4427,80
110,1,0,15,1,819,-999,2.6027,2.7994,0.19673,0.19673,0.6137,187
110,1,0,30,2,819,-999,1.5856,1.4615,-0.12404,0.12404,1.1951,92
110,1,0,30,2,819,-999,1.231,0.82258,-0.40845,0.40845,1.0954,74
110,1,0,15,1,819,-999,2.0764,0.75132,-1.3251,1.3251,0.53645,116
110,1,0,45,3,819,-999,0.41121,1.5474,1.1362,1.1362,1.0873,28
110,1,0,45,3,819,-999,2.1289,0.93387,-1.195,1.195,1.0195,24
110,1,0,30,2,819,-999,0.23488,2.5827,-0.7938,0.7938,1.707,49
110,1,0,45,3,819,-999,2.025,0.83176,-1.1932,1.1932,0.93056,24
110,1,0,15,1,819,-999,2.0651,2.5765,0.51143,0.51143,0.8606,67
110,1,0,30,2,819,-999,2.3413,2.7102,0.36886,0.36886,0.83555,177
110,1,0,30,2,819,-999,3.067,2.891,-0.176,0.176,0.7707,189
110,1,0,45,3,819,-999,2.3905,2.7359,0.34547,0.34547,0.77693,178
110,1,0,45,3,819,-999,1.0127,0.88056,-0.13218,0.13218,1.2985,92
110,1,0,15,1,819,-999,0.68841,0.81096,0.12255,0.12255,0.99958,92
110,1,0,15,1,819,-999,0.11986,0.23248,0.11262,0.11262,0.80937,193
110,1,0,15,1,819,-999,2.545,2.7852,0.24022,0.24022,0.71844,185
110,1,0,15,1,819,-999,2.0687,2.5074,0.43864,0.43864,0.67361,172
110,1,0,15,1,819,-999,1.7621,2.0589,0.29685,0.29685,0.61085,181
110,1,0,15,1,819,-999,1.8005,1.8123,0.011799,0.011799,0.61836,199
110,1,0,15,1,819,-999,2.6493,2.8778,0.22847,0.22847,0.58679,185
110,1,0,30,2,819,-999,1.4542,1.0547,-0.39949,0.39949,0.61338,175
110,1,0,45,3,819,-999,0.3375,1.0349,0.69738,0.69738,1.2477,56
110,1,0,15,1,819,-999,2.4323,2.6766,0.24433,0.24433,0.46073,184
110,1,0,15,1,819,-999,1.2985,1.2601,-0.038417,0.038417,0.5444,198
110,1,0,30,2,819,-999,0.18948,0.0055248,-0.18395,0.18395,0.53982,188
110,1,0,45,3,819,-999,2.7217,2.6183,-0.1034,0.1034,0.87038,93
110,1,0,30,2,819,-999,2.3877,0.84018,-1.5475,1.5475,0.81535,101
110,1,0,45,3,819,-999,1.1634,0.77744,-0.38591,0.38591,1.0201,75
110,1,0,30,2,819,-999,1.5397,1.9164,0.37661,0.37661,0.70305,176
110,1,0,30,2,819,-999,0.52562,0.46043,-0.065186,0.065186,0.62871,196
110,1,0,15,1,819,-999,2.4584,2.4426,-0.015832,0.015832,0.59318,199
110,1,0,15,1,819,-999,2.5371,2.4456,-0.091519,0.091519,0.54618,194
110,1,0,30,2,819,-999,1.4381,0.71701,-0.72112,0.72112,0.57147,154
110,1,0,45,3,819,-999,2.8419,2.9764,0.13451,0.13451,0.66655,191
110,1,0,30,2,819,-999,0.57363,0.68194,0.10832,0.10832,0.73342,193
110,1,0,15,1,819,-999,1.9053,2.191,0.28574,0.28574,0.49582,182
110,1,0,30,2,819,-999,2.4871,2.4897,0.0025697,0.0025697,0.60537,200
110,1,0,45,3,819,-999,2.7505,2.274,-0.47655,0.47655,0.86341,70
110,1,0,45,3,819,-999,0.7815,0.91136,0.12985,0.12985,0.92003,92
110,1,0,45,3,819,-999,1.5434,2.4226,0.8792,0.8792,0.92192,44
110,1,0,45,3,819,-999,0.98315,1.6525,0.66931,0.66931,0.54934,157
110,0,0,30,2,819,-999,0.64281,0.65037,0.0075616,0.0075616,0.75873,199
110,0,0,30,2,819,-999,3.04,2.5787,-0.46133,0.46133,1.9403,141
110,0,0,45,3,819,-999,2.5248,2.1637,-0.36108,0.36108,0.8892,154
110,0,0,30,2,819,-999,0.45036,0.83406,0.3837,0.3837,0.95902,151
110,0,0,30,2,819,-999,2.119,1.992,-0.12701,0.12701,1.3221,184
110,0,0,15,1,819,-999,0.57518,0.77762,0.20244,0.20244,0.79221,174
110,0,0,30,2,819,-999,1.1519,0.88068,-0.27121,0.27121,1.0574,165
110,0,0,45,3,819,-999,1.8268,1.9683,0.14144,0.14144,0.84789,182
110,0,0,15,1,819,-999,2.1274,1.9476,-0.17971,0.17971,0.75945,177
110,0,0,30,2,819,-999,2.0103,2.9204,0.91008,0.91008,1.7208,84
110,0,0,15,1,819,-999,0.93734,1.2189,0.28153,0.28153,0.79857,164
110,0,0,45,3,819,-999,0.36392,2.1027,-1.4029,1.4029,1.1299,21
110,0,0,15,1,819,-999,2.6091,2.7157,0.10659,0.10659,1.6544,186
110,0,0,30,2,819,-999,2.3785,2.1965,-0.18192,0.18192,1.0937,177
110,0,0,45,3,819,-999,2.6026,2.8385,0.23596,0.23596,2.1847,170
110,0,0,15,1,819,-999,2.6205,2.7164,0.095871,0.095871,0.68915,188
110,0,0,15,1,819,-999,1.2393,1.4381,0.19877,0.19877,0.94092,175
110,0,0,15,1,819,-999,2.1096,2.1311,0.021498,0.021498,0.85327,197
110,0,0,30,2,819,-999,1.4909,2.0317,0.5408,0.5408,1.2535,131
110,0,0,45,3,819,-999,0.011478,1.9405,-1.2126,1.2126,1.9801,46
110,0,0,45,3,819,-999,2.2128,0.5627,1.4915,1.4915,2.075,10
110,0,0,15,1,819,-999,0.21162,0.52988,0.31826,0.31826,1.9784,159
110,1,1,30,2,0,2.4516,2.4516,2.4853,0.033705,0.033705,1.0461,98
110,1,1,45,3,0,2.8697,2.8697,2.7953,-0.074385,0.074385,2.4805,95
110,1,1,15,1,20,0.98425,0.63518,0.90952,0.27434,0.27434,0.7625,183
110,1,1,15,1,0,1.8653,1.8653,2.0146,0.1493,0.1493,0.64361,190
110,1,1,15,1,20,2.912,2.563,2.5467,-0.016245,0.016245,0.70367,199
110,1,1,45,3,20,2.4398,2.0908,0.78121,-1.3096,1.3096,0.68709,117
110,1,1,45,3,0,1.8013,1.8013,1.9541,0.15271,0.15271,0.62518,190
110,1,1,30,2,20,0.6986,0.34953,0.86409,0.51455,0.51455,0.64332,167
110,1,1,30,2,20,3.008,2.6589,2.6189,-0.039998,0.039998,0.98076,97
110,1,1,15,1,0,0.88501,0.88501,1.1306,0.24556,0.24556,0.68019,184
110,1,1,45,3,0,1.845,1.845,1.8281,-0.016869,0.016869,0.62965,199
110,1,1,45,3,0,2.4822,2.4822,2.5826,0.10036,0.10036,1.4232,94
110,1,1,30,2,20,0.65289,0.30382,0.92207,0.61825,0.61825,0.68152,161
110,1,1,30,2,0,0.22824,0.22824,2.466,-0.90384,0.90384,1.4128,42
110,1,1,15,1,0,2.069,2.069,1.9618,-0.10716,0.10716,0.63729,193
110,1,1,45,3,0,0.55661,0.55661,0.56815,0.011532,0.011532,0.59813,199
110,1,1,30,2,70,2.5666,1.3449,2.2891,0.94416,0.94416,0.57247,140
110,1,1,30,2,-70,0.19502,2.1149,2.0016,-0.11333,0.11333,0.76598,193
110,1,1,45,3,0,0.22057,0.22057,0.37361,0.15304,0.15304,0.53622,190
110,1,1,15,1,0,2.1458,2.1458,2.1639,0.018116,0.018116,0.44115,199
110,1,1,45,3,20,3.1046,2.7555,1.8925,-0.86299,0.86299,1.2235,45
110,1,1,15,1,0,0.78445,0.78445,0.82423,0.039783,0.039783,0.61945,197
110,1,1,30,2,20,2.5353,2.1862,2.135,-0.051249,0.051249,0.65381,197
110,1,1,15,1,-50,0.25994,2.5289,2.3527,-0.17617,0.17617,0.70207,189
110,1,0,30,2,819,-999,2.3602,2.2003,-0.15996,0.15996,0.68673,190
110,1,0,30,2,819,-999,2.5065,2.4991,-0.007397,0.007397,1.1292,100
110,1,0,30,2,819,-999,2.4999,2.3136,-0.18627,0.18627,0.64294,188
110,1,0,45,3,819,-999,1.5178,1.6824,0.16456,0.16456,1.0077,90
110,1,0,45,3,819,-999,2.1394,2.5464,0.40703,0.40703,0.81144,174
110,1,0,30,2,819,-999,2.847,2.8652,0.018188,0.018188,0.58932,199
110,1,0,15,1,819,-999,1.6677,1.5562,-0.11149,0.11149,0.56816,193
110,1,0,45,3,819,-999,2.0345,2.5615,0.52701,0.52701,0.55519,166
110,1,0,45,3,819,-999,0.097269,2.9752,-0.26369,0.26369,0.76905,183
110,1,0,30,2,819,-999,2.2284,2.5819,0.35354,0.35354,0.58586,177
110,1,0,45,3,819,-999,0.89087,1.051,0.16013,0.16013,0.85283,90
110,1,0,30,2,819,-999,2.3243,2.2039,-0.12042,0.12042,0.64815,192
110,1,0,15,1,819,-999,0.98463,0.98342,-0.0012112,0.0012112,0.79347,200
110,1,0,15,1,819,-999,2.6766,2.8535,0.17695,0.17695,0.69663,189
110,1,0,15,1,819,-999,1.2051,1.1972,-0.0079252,0.0079252,0.6914,199
110,1,0,45,3,819,-999,2.7933,0.19224,0.54054,0.54054,0.96055,66
110,1,0,45,3,819,-999,2.8999,0.47482,0.71651,0.71651,0.67774,154
110,1,0,15,1,819,-999,2.9541,2.8773,-0.076789,0.076789,0.57893,195
110,1,0,15,1,819,-999,2.3663,2.444,0.077655,0.077655,0.56788,195
110,1,0,15,1,819,-999,1.0592,0.78921,-0.26994,0.26994,0.54187,183
110,1,0,30,2,819,-999,1.2104,0.7053,-0.50509,0.50509,1.186,68
110,1,0,30,2,819,-999,0.37125,2.8289,-0.68391,0.68391,0.57182,156
110,1,0,15,1,819,-999,0.45258,0.35222,-0.10035,0.10035,0.53349,194
110,1,0,45,3,819,-999,1.6221,2.3562,0.73412,0.73412,0.61902,153
110,1,1,30,2,0,1.9429,1.9429,2.191,0.24817,0.24817,0.52899,184
110,1,1,15,1,-70,0.67129,2.5911,2.4229,-0.16821,0.16821,0.52223,189
110,1,1,45,3,-70,1.0051,2.925,2.3703,-0.55466,0.55466,0.69204,165
110,1,1,15,1,50,3.0585,2.1858,2.4707,0.28483,0.28483,0.49447,182
110,1,1,15,1,-50,0.27728,2.5462,2.2143,-0.33191,0.33191,0.73656,179
110,1,1,45,3,0,1.2075,1.2075,2.3687,1.1612,1.1612,0.68753,126
110,1,1,45,3,0,1.9401,1.9401,0.35745,1.5589,1.5589,0.75236,101
110,1,1,45,3,50,3.0916,2.2189,2.4469,0.22793,0.22793,0.56693,185
110,1,1,30,2,0,1.9782,1.9782,2.0983,0.12009,0.12009,0.60467,192
110,1,1,15,1,50,1.3698,0.49709,2.4426,-1.1961,1.1961,0.74381,124
110,1,1,45,3,0,2.8964,2.8964,2.8559,-0.040495,0.040495,1.2155,97
110,1,1,30,2,0,0.47976,0.47976,0.73761,0.25785,0.25785,0.95108,84
110,1,1,30,2,0,1.308,1.308,1.4934,0.18542,0.18542,0.66314,188
110,1,1,15,1,50,0.93132,0.058658,2.586,-0.61423,0.61423,0.83049,161
110,1,1,15,1,0,0.87927,0.87927,0.99815,0.11888,0.11888,0.53656,192
110,1,1,30,2,0,0.54514,0.54514,0.59718,0.05204,0.05204,1.0525,97
110,1,1,30,2,0,0.62903,0.62903,0.61488,-0.014149,0.014149,0.53876,199
110,1,1,45,3,20,2.1743,1.8252,1.9485,0.12328,0.12328,0.58067,192
110,1,1,45,3,0,0.38377,0.38377,0.43302,0.049255,0.049255,0.4092,197
110,1,1,45,3,0,0.92124,0.92124,0.74422,-0.17702,0.17702,0.58238,189
110,1,1,30,2,0,1.6795,1.6795,1.5734,-0.10613,0.10613,0.40926,193
110,1,1,15,1,0,2.2116,2.2116,2.1475,-0.064101,0.064101,1.0394,96
110,1,1,15,1,-50,0.49628,2.7652,2.5396,-0.2256,0.2256,0.60961,186
110,1,1,30,2,0,1.8905,1.8905,2.026,0.13553,0.13553,0.54638,191
110,1,0,45,3,819,-999,0.79674,0.86599,0.069252,0.069252,0.44564,196
110,1,0,45,3,819,-999,0.12478,2.0716,-1.1948,1.1948,0.67902,124
110,1,0,45,3,819,-999,2.5744,2.6082,0.033861,0.033861,0.52462,198
110,1,0,45,3,819,-999,1.437,0.73977,-0.69722,0.69722,0.60873,156
110,1,0,30,2,819,-999,0.52154,0.557,0.035455,0.035455,0.52976,198
110,1,0,30,2,819,-999,1.1087,0.90889,-0.19978,0.19978,0.40784,187
110,1,0,15,1,819,-999,0.40606,0.87252,0.46647,0.46647,0.53541,170
110,1,0,15,1,819,-999,2.9655,3.0124,0.046918,0.046918,0.92191,97
110,1,0,15,1,819,-999,2.4122,2.393,-0.019173,0.019173,0.81436,199
110,1,0,45,3,819,-999,0.52694,0.98738,0.46043,0.46043,0.58074,171
110,1,0,15,1,819,-999,0.63835,0.66206,0.023706,0.023706,0.46951,198
110,1,0,45,3,819,-999,0.26716,2.6021,-0.80665,0.80665,0.60137,149
110,1,0,15,1,819,-999,2.0812,1.8983,-0.18292,0.18292,0.52546,188
110,1,0,15,1,819,-999,0.83113,0.88835,0.057225,0.057225,0.59688,196
110,1,0,30,2,819,-999,1.0625,0.85197,-0.21053,0.21053,0.53862,187
110,1,0,15,1,819,-999,2.9905,2.3562,-0.63427,0.63427,0.68288,160
110,1,0,30,2,819,-999,0.25999,0.81103,0.55105,0.55105,0.53217,165
110,1,0,30,2,819,-999,1.3193,1.2882,-0.031019,0.031019,0.64515,198
110,1,0,45,3,819,-999,0.043563,1.2092,1.1656,1.1656,0.81077,126
110,1,0,30,2,819,-999,2.6843,2.6132,-0.071041,0.071041,0.46619,195
110,1,0,30,2,819,-999,2.6474,2.5785,-0.068908,0.068908,0.54721,196
110,1,0,15,1,819,-999,0.036619,0.51259,0.47598,0.47598,0.55275,170
110,1,0,45,3,819,-999,0.8825,0.68951,-0.19299,0.19299,1.0042,88
110,1,0,30,2,819,-999,1.5123,1.5958,0.08348,0.08348,0.61312,195
110,0,1,15,1,0,0.26145,0.26145,3.1262,-0.27683,0.27683,0.4481,165
110,0,1,30,2,0,1.1153,1.1153,0.9164,-0.19892,0.19892,0.88294,175
110,0,1,45,3,-70,0.43682,2.3567,0.49832,1.2832,1.2832,0.97082,37
110,0,1,15,1,-70,0.39387,2.3137,2.6587,0.34499,0.34499,0.54114,156
110,0,1,45,3,0,1.3222,1.3222,1.0761,-0.24614,0.24614,0.55052,169
110,0,1,45,3,50,1.9324,1.0597,1.0547,-0.0050333,0.0050333,0.75126,199
110,0,1,45,3,0,0.13792,0.13792,2.4189,-0.86056,0.86056,1.0922,90
110,0,1,30,2,0,1.4705,1.4705,1.0656,-0.4049,0.4049,0.56581,148
110,0,1,15,1,70,1.2346,0.012898,2.6828,-0.47166,0.47166,0.68523,140
110,0,1,30,2,0,0.67906,0.67906,0.65662,-0.022444,0.022444,0.64168,197
110,0,1,15,1,0,1.3243,1.3243,1.1814,-0.14288,0.14288,0.76155,182
110,0,1,45,3,0,2.6681,2.6681,2.5279,-0.14025,0.14025,0.81759,182
110,0,1,45,3,70,1.776,0.55431,1.0249,0.4706,0.4706,1.2801,140
110,0,1,15,1,50,2.7478,1.8751,2.4567,0.58156,0.58156,0.54911,126
110,0,1,15,1,0,0.88613,0.88613,0.95304,0.066912,0.066912,0.49603,191
110,0,1,45,3,20,1.2519,0.90288,1.1127,0.20979,0.20979,0.91186,173
110,0,1,15,1,-50,0.20899,2.4779,2.5018,0.023858,0.023858,0.80146,197
110,0,1,30,2,0,2.2127,2.2127,2.3118,0.099084,0.099084,0.73939,187
110,0,1,30,2,0,2.1819,2.1819,2.2286,0.046659,0.046659,0.86516,194
110,0,1,45,3,20,1.1257,0.7766,1.0368,0.26015,0.26015,0.60862,167
110,0,1,30,2,70,2.9568,1.735,2.4193,0.68431,0.68431,0.70332,113
110,0,1,30,2,20,2.4286,2.0795,2.1558,0.076294,0.076294,0.60204,190
110,0,1,15,1,20,3.002,2.6529,2.7255,0.072592,0.072592,0.59825,191
110,1,1,15,1,0,2.4283,2.4283,2.5171,0.088801,0.088801,0.54803,194
110,1,1,45,3,70,1.4144,0.19271,2.6459,-0.6884,0.6884,0.73717,156
